	shannon	observed_otus
KO6	6.20914672086	217.0
WT8	4.98493758978	171.0
KO2	6.1022468052	217.0
KO5	6.02277352776	224.0
OE2	5.66111044515	201.0
WT1	5.31806736081	188.0
WT2	5.77407857812	226.0
WT4	6.03473622186	237.0
KO7	5.79598421697	199.0
KO3	4.61577589984	165.0
WT6	5.73158576226	190.0
OE4	5.75089728361	204.0
KO9	5.92411965641	202.0
WT3	5.97035372159	222.0
KO1	5.65914064289	201.0
KO4	5.9261638716	207.0
WT5	5.42892547948	190.0
KO8	5.79644941492	191.0
OE6	5.55472395192	183.0
OE5	5.86222743474	198.0
WT7	6.00456161988	218.0
OE7	5.54181930077	185.0
WT9	5.51117613281	191.0
OE1	5.80775726837	193.0
OE8	5.87606233029	192.0
OE9	5.8613274228	190.0
OE3	5.40941905986	176.0
