	shannon	observed_otus
KO6	6.3230727673	302.0
WT8	5.12618040151	248.0
KO2	6.15474922881	296.0
KO5	6.15512123696	307.0
OE2	5.72295462901	274.0
WT1	5.2722474498	276.0
WT2	5.89504326915	299.0
WT4	5.93321783059	310.0
KO7	6.02779918352	310.0
KO3	4.83679370177	255.0
WT6	5.82686307116	280.0
KO9	6.04793101501	287.0
WT3	5.98200846317	286.0
KO1	5.77487233617	268.0
KO4	5.89549321303	277.0
WT5	5.59806378613	255.0
KO8	5.91560539508	271.0
OE6	5.72659535159	247.0
OE5	5.80022450042	257.0
WT7	6.11263833438	282.0
OE7	5.67286339117	254.0
WT9	5.54871855723	268.0
OE1	5.86425659846	256.0
OE8	5.92056597467	259.0
OE9	5.82807331507	251.0
