	shannon	observed_otus
KO6	6.28932302165	220.0
WT8	5.01265329784	174.0
KO2	6.06673327813	232.0
KO5	5.97782081956	210.0
OE2	5.61804814871	188.0
WT1	5.38742410275	212.0
WT2	5.90867009951	227.0
WT4	5.83872801298	214.0
KO7	5.74477216732	201.0
KO3	4.74944606956	168.0
WT6	5.76855233693	202.0
OE4	5.61756754559	189.0
KO9	5.95538355545	208.0
WT3	5.90376022253	206.0
KO1	5.71386767189	194.0
KO4	5.80212182422	209.0
WT5	5.49042486308	184.0
KO8	5.71838786262	178.0
OE6	5.66625020621	184.0
OE5	5.59433768971	180.0
WT7	6.02314924129	215.0
OE7	5.54881881323	181.0
WT9	5.31765027736	192.0
OE1	5.83290356202	194.0
OE8	5.85782511777	195.0
OE9	5.65744465344	187.0
OE3	5.42453638397	179.0
