	shannon	observed_otus
KO6	6.33293842303	284.0
WT8	5.05933768863	226.0
KO2	6.05142132366	288.0
KO5	6.04228701607	284.0
OE2	5.68678298116	250.0
WT1	5.42873585812	260.0
WT2	5.93114024992	292.0
WT4	5.97495710636	289.0
KO7	5.90554783691	266.0
KO3	4.83178684463	224.0
WT6	5.76230219135	266.0
KO9	5.98585877551	267.0
WT3	5.90586070255	272.0
KO1	5.81160733917	273.0
KO4	5.95919131837	260.0
WT5	5.52104787342	241.0
KO8	5.84192375806	243.0
OE6	5.71816595997	227.0
OE5	5.88523399318	250.0
WT7	6.05170573991	282.0
OE7	5.62910529983	236.0
WT9	5.54344116937	259.0
OE1	5.86158073743	253.0
OE8	5.89639329862	246.0
OE9	5.84674458572	243.0
