	shannon	observed_otus
KO6	6.1041854269	190.0
WT8	4.9155081262	162.0
KO2	6.05275485756	203.0
KO5	6.03997979876	199.0
OE2	5.51743296489	161.0
WT1	5.19680264252	175.0
WT2	5.74727072183	184.0
WT4	5.85086019508	194.0
KO7	5.81549045222	179.0
KO3	4.74588336356	169.0
WT6	5.74701520608	187.0
OE4	5.6341603311	184.0
KO9	5.93161412773	180.0
WT3	5.89106094692	185.0
KO1	5.65087307072	169.0
KO4	5.80135711616	179.0
WT5	5.44395365787	160.0
KO8	5.93150856527	189.0
OE6	5.71681671893	170.0
OE5	5.79625047552	178.0
WT7	6.0394273862	185.0
OE7	5.53019465683	163.0
WT9	5.55552011646	181.0
OE1	5.6852959833	154.0
OE8	5.77271635178	170.0
OE9	5.83005344228	166.0
OE3	5.37991308429	157.0
