	shannon	observed_otus
KO6	6.23984261065	281.0
WT8	5.13793433492	233.0
KO2	6.04491544479	274.0
KO5	6.04770515199	267.0
OE2	5.71268405551	248.0
WT1	5.43290010301	251.0
WT2	6.00870763665	303.0
WT4	5.99794079844	279.0
KO7	5.97715303444	258.0
KO3	4.77940968418	227.0
WT6	5.84821858382	263.0
KO9	6.03419734286	266.0
WT3	6.02468755774	273.0
KO1	5.8029436607	271.0
KO4	5.91284871847	261.0
WT5	5.58262175008	238.0
KO8	5.80340796846	252.0
OE6	5.70069075594	224.0
OE5	5.83900040514	247.0
WT7	6.0251906525	259.0
OE7	5.68912135995	227.0
WT9	5.52144579799	237.0
OE1	5.89129740679	238.0
OE8	5.84613001111	232.0
OE9	5.82050767044	235.0
