	shannon	observed_otus
KO6	6.18178474607	196.0
WT8	4.95200527952	140.0
KO2	5.96946140157	182.0
KO5	5.92835948777	188.0
OE2	5.62447849633	170.0
WT1	5.19376910475	167.0
WT2	5.62507862992	179.0
WT4	5.76188699467	177.0
KO7	5.7737086328	173.0
KO3	4.55786860496	133.0
WT6	5.61991688297	170.0
OE4	5.63064747988	170.0
KO9	5.88741455545	182.0
WT3	5.6872495553	164.0
KO1	5.73278064525	179.0
KO4	5.89141179905	190.0
WT5	5.44522209281	161.0
KO8	5.79787480416	174.0
OE6	5.59231817241	153.0
OE5	5.7898303972	170.0
WT7	6.01277187489	192.0
OE7	5.60528983482	163.0
WT9	5.41535579671	163.0
OE1	5.70392154505	159.0
OE8	5.79695833011	165.0
OE9	5.58561353327	148.0
OE3	5.57083036134	157.0
