	shannon	observed_otus
KO6	6.3690202312	253.0
WT8	4.9813447284	194.0
KO2	6.06364142258	250.0
KO5	6.07116429754	243.0
OE2	5.68847413885	220.0
WT1	5.46656078295	227.0
WT2	5.90445944109	246.0
WT4	5.91997241258	252.0
KO7	5.9921875981	233.0
KO3	4.81719843438	202.0
WT6	5.7582190078	221.0
OE4	5.73641970441	221.0
KO9	5.97748500899	231.0
WT3	5.94936762115	233.0
KO1	5.81068752401	223.0
KO4	5.98396029056	237.0
WT5	5.44283225519	201.0
KO8	5.90681668946	227.0
OE6	5.66427747502	211.0
OE5	5.78226816369	208.0
WT7	6.07693325473	238.0
OE7	5.64349692473	201.0
WT9	5.53964625878	227.0
OE1	5.81542602186	217.0
OE8	5.8301312074	211.0
OE9	5.77539904721	205.0
OE3	5.45802078552	202.0
