	shannon	observed_otus
KO6	6.28356524517	222.0
WT8	5.04959779546	157.0
KO2	5.94538729954	200.0
KO5	5.94469091512	188.0
OE2	5.67114366878	182.0
WT1	5.27651746755	190.0
WT2	5.82734658493	209.0
WT4	5.71477044403	198.0
KO7	5.68158981521	195.0
KO3	4.74612789046	166.0
WT6	5.67931875781	181.0
OE4	5.65750456554	184.0
KO9	6.01308227105	198.0
WT3	5.91681555734	191.0
KO1	5.71960679036	184.0
KO4	5.84407118704	197.0
WT5	5.33675877867	168.0
KO8	5.93852389276	195.0
OE6	5.65322490272	177.0
OE5	5.68769635306	180.0
WT7	5.97577771981	192.0
OE7	5.53820468585	172.0
WT9	5.38257562415	170.0
OE1	5.80637054404	174.0
OE8	5.74398987722	181.0
OE9	5.72583267947	173.0
OE3	5.39524306568	163.0
