	shannon	observed_otus
KO6	5.72284982352	104.0
WT8	4.50697789306	70.0
KO2	5.63665913127	104.0
KO5	5.57230900366	95.0
OE2	5.45944874472	86.0
WT1	4.92937001296	82.0
WT2	5.4395135602	106.0
WT4	5.38111718374	91.0
KO7	5.67247873575	99.0
KO3	4.34563702328	66.0
WT6	5.51546065475	95.0
OE4	5.29075301956	87.0
KO9	5.50957909907	91.0
WT3	5.65199742529	99.0
KO1	5.22977270727	88.0
KO4	5.63571555873	100.0
WT5	5.1923106272	88.0
KO8	5.40699718911	93.0
OE6	5.41216963688	88.0
OE5	5.42202217965	91.0
WT7	5.51964126564	91.0
OE7	5.52186369221	97.0
WT9	4.93840851636	82.0
OE1	5.52382126044	89.0
OE8	5.72719655525	100.0
OE9	5.53453651805	95.0
OE3	5.17771124285	84.0
