	shannon	observed_otus
KO6	5.55938577239	85.0
WT8	4.5072178195	71.0
KO2	5.51583288041	98.0
KO5	5.5158070918	101.0
OE2	5.33924482134	90.0
WT1	4.74739002891	80.0
WT2	5.32456443408	94.0
WT4	5.39129334795	95.0
KO7	5.41138965126	96.0
KO3	4.27437365885	67.0
WT6	5.40012868021	86.0
OE4	5.22925092905	77.0
KO9	5.70142566711	104.0
WT3	5.65952246358	99.0
KO1	5.26089125909	79.0
KO4	5.47156714952	96.0
WT5	5.09239583091	84.0
KO8	5.78685153369	102.0
OE6	5.14826267166	80.0
OE5	5.495596037	88.0
WT7	5.49731339121	97.0
OE7	5.35628198826	84.0
WT9	5.2017878667	93.0
OE1	5.11289347474	81.0
OE8	5.39020385255	86.0
OE9	5.45496371554	90.0
OE3	5.14835460693	80.0
