	shannon	observed_otus
KO6	6.32791924666	284.0
WT8	5.11000049413	231.0
KO2	6.17690856536	307.0
KO5	6.08392828115	276.0
OE2	5.75807165915	271.0
WT1	5.49584063924	275.0
WT2	5.91614979076	304.0
WT4	5.93064047531	283.0
KO7	5.94714094382	262.0
KO3	4.84787992592	245.0
WT6	5.78048512783	263.0
KO9	6.00087882002	270.0
WT3	5.95424831945	287.0
KO1	5.8117458798	283.0
KO4	5.91863572988	296.0
WT5	5.58008429262	258.0
KO8	5.95978531491	272.0
OE6	5.72955605105	252.0
OE5	5.80498136739	250.0
WT7	6.12668801778	286.0
OE7	5.74065078686	246.0
WT9	5.57350343592	262.0
OE1	5.88542386513	260.0
OE8	5.92367698585	251.0
OE9	5.86374986057	251.0
