	shannon	observed_otus
KO6	6.22049971188	243.0
WT8	5.11371897798	205.0
KO2	6.22287202119	261.0
KO5	6.0092975627	234.0
OE2	5.63651472332	215.0
WT1	5.31653591121	223.0
WT2	5.97909424548	253.0
WT4	6.02259797867	251.0
KO7	5.98527371297	240.0
KO3	4.7092958674	180.0
WT6	5.72464575699	229.0
OE4	5.74375330959	218.0
KO9	5.98004933081	227.0
WT3	5.90411630548	221.0
KO1	5.75681091132	212.0
KO4	5.89546118696	239.0
WT5	5.30941605955	202.0
KO8	5.89278754749	213.0
OE6	5.73743746381	212.0
OE5	5.79367250498	210.0
WT7	5.99908690591	226.0
OE7	5.59499043931	202.0
WT9	5.45450652827	215.0
OE1	5.83306942217	216.0
OE8	5.88499006889	218.0
OE9	5.76736009704	205.0
OE3	5.45889386651	201.0
