	shannon	observed_otus
KO6	5.93046588554	146.0
WT8	4.87767819446	115.0
KO2	5.9975954929	157.0
KO5	5.75017138722	148.0
OE2	5.41139767256	116.0
WT1	5.07824523742	124.0
WT2	5.66820570791	150.0
WT4	5.81930792364	147.0
KO7	5.66065290175	134.0
KO3	4.54944895103	105.0
WT6	5.47204675077	132.0
OE4	5.42396318672	123.0
KO9	5.83647415004	130.0
WT3	5.70628731771	134.0
KO1	5.7277200639	142.0
KO4	5.59936351992	135.0
WT5	5.41020156209	127.0
KO8	5.6895027446	133.0
OE6	5.5247301671	138.0
OE5	5.55353933905	127.0
WT7	5.91337746785	144.0
OE7	5.38120093991	125.0
WT9	5.25219497435	120.0
OE1	5.66146982801	122.0
OE8	5.62299437098	125.0
OE9	5.49306831228	119.0
OE3	5.13492985088	111.0
