	shannon	observed_otus
KO6	6.26724317123	253.0
WT8	5.00986642613	209.0
KO2	6.11567865588	257.0
KO5	6.01088845208	249.0
OE2	5.6301264431	230.0
WT1	5.39879339747	244.0
WT2	5.94808398017	266.0
WT4	5.96728696265	266.0
KO7	6.02401089181	257.0
KO3	4.76456155036	195.0
WT6	5.79867231313	242.0
OE4	5.74209913275	230.0
KO9	5.98979275142	250.0
WT3	5.97410098108	257.0
KO1	5.68898615969	246.0
KO4	5.96530245944	243.0
WT5	5.62229880824	229.0
KO8	5.85954671458	221.0
OE6	5.72403750085	221.0
OE5	5.79802840416	235.0
WT7	6.05848563072	250.0
OE7	5.61916453972	216.0
WT9	5.50828855755	224.0
OE1	5.88740356071	234.0
OE8	5.87636289307	230.0
OE9	5.83890776774	226.0
OE3	5.48382140143	212.0
