	shannon	observed_otus
KO6	6.29697772878	285.0
WT8	4.96808163758	233.0
KO2	6.21933778325	311.0
KO5	6.07640224265	299.0
OE2	5.73516392612	265.0
WT1	5.39060372833	277.0
WT2	5.97616139785	290.0
WT4	5.99939979212	303.0
KO7	5.9889598496	288.0
KO3	4.75235637999	229.0
WT6	5.7594391727	270.0
KO9	6.0929493419	287.0
WT3	5.9883704185	287.0
KO1	5.81174228559	256.0
KO4	5.90117576697	290.0
WT5	5.66688218403	265.0
KO8	5.86559868574	258.0
OE6	5.6675858826	231.0
OE5	5.86684969322	254.0
WT7	6.13949852999	281.0
OE7	5.67185033777	239.0
WT9	5.47591972211	258.0
OE1	5.85449798162	248.0
OE8	5.9042213409	253.0
OE9	5.8937424339	251.0
