	shannon	observed_otus
KO6	6.11137614916	209.0
WT8	5.02746482219	175.0
KO2	6.04343459935	220.0
KO5	6.02023027259	208.0
OE2	5.58300897591	175.0
WT1	5.31906105101	191.0
WT2	5.69144904286	212.0
WT4	5.81484863601	214.0
KO7	5.86930315755	204.0
KO3	4.76799397251	175.0
WT6	5.59222846457	182.0
OE4	5.65427708065	188.0
KO9	5.97979264883	206.0
WT3	5.86644166619	201.0
KO1	5.68621870874	201.0
KO4	5.8671683811	197.0
WT5	5.38516152321	176.0
KO8	5.76338166263	189.0
OE6	5.63127472146	176.0
OE5	5.70176198666	186.0
WT7	5.96579439166	195.0
OE7	5.43761808293	165.0
WT9	5.31386638226	175.0
OE1	5.78824838963	178.0
OE8	5.85094116073	176.0
OE9	5.78523690843	183.0
OE3	5.46865965219	177.0
