	shannon	observed_otus
KO6	6.34633102397	300.0
WT8	5.09194914485	241.0
KO2	6.21186375704	302.0
KO5	6.15633422854	293.0
OE2	5.73382293945	270.0
WT1	5.40330591513	265.0
WT2	5.89340190802	295.0
WT4	6.00892198441	306.0
KO7	5.93289443119	283.0
KO3	4.79149619527	230.0
WT6	5.72993456012	249.0
KO9	6.10480734112	287.0
WT3	6.00009659971	287.0
KO1	5.81964749538	276.0
KO4	5.88574020038	281.0
WT5	5.57597701758	267.0
KO8	5.89984231476	278.0
OE6	5.74017879137	253.0
OE5	5.85150783422	265.0
WT7	6.17851229054	293.0
OE7	5.68222067731	244.0
WT9	5.52362304379	268.0
OE1	5.87601826142	260.0
OE8	5.92901938478	258.0
OE9	5.88781118886	253.0
