	shannon	observed_otus
KO6	6.1407331508	173.0
WT8	4.92614745579	130.0
KO2	5.99074943191	173.0
KO5	5.83283629694	168.0
OE2	5.72466095122	170.0
WT1	5.14911365828	164.0
WT2	5.6885702963	174.0
WT4	5.6272159072	169.0
KO7	5.71231428002	157.0
KO3	4.64298954117	135.0
WT6	5.55133668923	159.0
OE4	5.64977252334	162.0
KO9	5.8103125234	158.0
WT3	5.83171774505	172.0
KO1	5.76040979607	177.0
KO4	5.8180162815	168.0
WT5	5.46538726197	159.0
KO8	5.80737412703	171.0
OE6	5.53999985205	154.0
OE5	5.75567689754	161.0
WT7	5.87524946524	169.0
OE7	5.50017136183	143.0
WT9	5.44300845939	151.0
OE1	5.7384454191	161.0
OE8	5.84166338412	161.0
OE9	5.74207523412	155.0
OE3	5.41196442994	145.0
