	shannon	observed_otus
KO6	5.93432969661	139.0
WT8	4.95837447566	119.0
KO2	5.84190732165	139.0
KO5	5.82522024885	151.0
OE2	5.41292662259	124.0
WT1	5.14459692451	133.0
WT2	5.65085455714	143.0
WT4	5.65795941984	141.0
KO7	5.57558350711	132.0
KO3	4.71441465246	115.0
WT6	5.65328154874	142.0
OE4	5.44589922585	128.0
KO9	5.83381191681	141.0
WT3	5.75407444346	148.0
KO1	5.43254000686	122.0
KO4	5.46566911799	129.0
WT5	5.29633862558	117.0
KO8	5.5945457729	134.0
OE6	5.43584722306	121.0
OE5	5.5629822032	116.0
WT7	5.93640621654	142.0
OE7	5.56043835959	121.0
WT9	5.35617562667	124.0
OE1	5.5599041641	119.0
OE8	5.82213246224	137.0
OE9	5.50432111357	121.0
OE3	5.35731277762	125.0
