	shannon	observed_otus
KO6	6.36945921557	310.0
WT8	5.13971338397	248.0
KO2	6.18485849191	299.0
KO5	6.05151094057	281.0
OE2	5.75376959898	271.0
WT1	5.40085822323	270.0
WT2	5.93530783064	295.0
WT4	5.87351693444	289.0
KO7	6.00863284928	277.0
KO3	4.81458616495	230.0
WT6	5.85200989044	273.0
KO9	6.06829149146	280.0
WT3	6.00079014763	283.0
KO1	5.75867839507	257.0
KO4	6.01350798954	290.0
WT5	5.61917002764	245.0
KO8	5.80547616657	256.0
OE6	5.69037015633	248.0
OE5	5.85255027387	253.0
WT7	6.20757215418	280.0
OE7	5.6719667965	241.0
WT9	5.4955205126	249.0
OE1	5.82573763276	250.0
OE8	5.92474674363	253.0
OE9	5.82122317033	244.0
