	shannon	observed_otus
KO6	6.26826781546	276.0
WT8	5.11756954618	209.0
KO2	6.16618141199	279.0
KO5	6.11384855375	278.0
OE2	5.72341183902	237.0
WT1	5.4222803531	251.0
WT2	5.89173257342	262.0
WT4	6.03158219657	282.0
KO7	5.94016476807	261.0
KO3	4.84121957333	220.0
WT6	5.7538656676	255.0
KO9	5.9774472609	272.0
WT3	5.94456603797	256.0
KO1	5.772783241	257.0
KO4	5.99415319164	261.0
WT5	5.62046613324	232.0
KO8	5.8761534535	263.0
OE6	5.63905956905	226.0
OE5	5.83685838401	241.0
WT7	6.12325486589	278.0
OE7	5.66691038497	230.0
WT9	5.55344343586	249.0
OE1	5.85237107259	250.0
OE8	5.89982974143	233.0
OE9	5.78667590728	230.0
