	shannon	observed_otus
KO6	5.88585287134	128.0
WT8	4.89358505334	102.0
KO2	5.88751750057	135.0
KO5	5.56744401311	120.0
OE2	5.46264022921	116.0
WT1	5.06007505989	112.0
WT2	5.79813246851	139.0
WT4	5.52730478399	129.0
KO7	5.55129601213	121.0
KO3	4.58180509563	104.0
WT6	5.35878658077	106.0
OE4	5.53534375071	115.0
KO9	5.53696478038	111.0
WT3	5.72184509858	129.0
KO1	5.36709724714	114.0
KO4	5.69399358658	124.0
WT5	5.20881815763	102.0
KO8	5.6639475668	116.0
OE6	5.29167162087	101.0
OE5	5.53202549813	111.0
WT7	5.82545143331	128.0
OE7	5.37254179168	105.0
WT9	5.30461718765	109.0
OE1	5.56791674725	115.0
OE8	5.52292303348	117.0
OE9	5.50660680165	116.0
OE3	5.17157612547	105.0
