	shannon	observed_otus
KO6	6.30695509491	281.0
WT8	5.09134892222	231.0
KO2	6.10092735634	283.0
KO5	6.05855255988	255.0
OE2	5.74255384921	247.0
WT1	5.35713774606	248.0
WT2	5.98017227562	276.0
WT4	6.0438339797	284.0
KO7	5.9250319264	269.0
KO3	4.89235593184	225.0
WT6	5.83006012078	280.0
KO9	6.0601014253	268.0
WT3	5.98482236019	267.0
KO1	5.82179497254	251.0
KO4	5.86745788178	258.0
WT5	5.63620996157	234.0
KO8	5.84435335205	249.0
OE6	5.68998289277	235.0
OE5	5.83069734309	245.0
WT7	6.07910231558	281.0
OE7	5.62718281021	235.0
WT9	5.49476761584	240.0
OE1	5.86553360687	240.0
OE8	5.90498184137	244.0
OE9	5.7938337872	223.0
