	shannon	observed_otus
KO6	5.77962163483	86.0
WT8	4.41103098519	52.0
KO2	5.25563408956	71.0
KO5	5.35961342877	75.0
OE2	5.1352625003	68.0
WT1	4.67521416644	63.0
WT2	5.25800769815	74.0
WT4	5.22795027501	70.0
KO7	5.02023377334	65.0
KO3	4.39744807652	54.0
WT6	4.91911305855	60.0
OE4	5.02611861574	68.0
KO9	5.22483416704	67.0
WT3	5.17815469272	69.0
KO1	5.18231324911	66.0
KO4	5.34744524105	72.0
WT5	5.12031247829	68.0
KO8	5.07015200212	60.0
OE6	5.60085041337	81.0
OE5	5.33767054508	70.0
WT7	5.18408937261	65.0
OE7	5.17943578976	66.0
WT9	4.83462479867	62.0
OE1	5.01524319998	58.0
OE8	5.19001751057	68.0
OE9	5.39921968976	76.0
OE3	4.79436173026	62.0
