	shannon	observed_otus
KO6	6.21464544605	235.0
WT8	5.02122033819	178.0
KO2	6.04110357401	240.0
KO5	6.05770985901	237.0
OE2	5.65157329088	211.0
WT1	5.29807362257	206.0
WT2	5.8336343521	240.0
WT4	5.91936425394	245.0
KO7	5.8895177873	226.0
KO3	4.87445168507	201.0
WT6	5.74046478891	215.0
OE4	5.72460201093	224.0
KO9	5.98089799535	233.0
WT3	5.92077122841	229.0
KO1	5.76610513967	214.0
KO4	5.89628633853	228.0
WT5	5.61741553675	223.0
KO8	5.74141360335	205.0
OE6	5.79488877995	204.0
OE5	5.7738626048	205.0
WT7	5.99847492278	227.0
OE7	5.52276674621	191.0
WT9	5.44648107429	207.0
OE1	5.86447415551	213.0
OE8	5.85176447788	201.0
OE9	5.78222462588	203.0
OE3	5.47217470329	192.0
