	shannon	observed_otus
KO6	5.78292027146	87.0
WT8	4.87284242329	64.0
KO2	5.67736510552	84.0
KO5	5.51854593092	81.0
OE2	5.25918110726	72.0
WT1	4.96372409983	67.0
WT2	5.66664470309	92.0
WT4	5.2663752623	78.0
KO7	5.44392283931	77.0
KO3	4.40033789689	62.0
WT6	5.36174734996	72.0
OE4	5.19729812083	70.0
KO9	5.24675802374	68.0
WT3	5.65345377676	88.0
KO1	5.30860689232	71.0
KO4	5.27015144776	72.0
WT5	4.68388882223	57.0
KO8	5.01480663116	59.0
OE6	4.85739787528	57.0
OE5	5.32630377131	77.0
WT7	5.53153793917	72.0
OE7	5.19201968024	74.0
WT9	4.78751448515	63.0
OE1	5.12444168579	68.0
OE8	5.48646995455	76.0
OE9	5.42058979557	73.0
OE3	5.06429899326	70.0
