	shannon	observed_otus
KO6	5.97553200296	135.0
WT8	4.90933019719	109.0
KO2	5.91363510847	135.0
KO5	5.82742276373	132.0
OE2	5.36196735429	110.0
WT1	5.17110574239	118.0
WT2	5.48589120947	118.0
WT4	5.63712683677	127.0
KO7	5.60478504187	118.0
KO3	4.6680415084	96.0
WT6	5.45470528661	114.0
OE4	5.526957081	126.0
KO9	5.89669661058	139.0
WT3	5.71857350792	120.0
KO1	5.59897086491	127.0
KO4	5.46125832782	119.0
WT5	5.45385531298	126.0
KO8	5.62669103451	120.0
OE6	5.54215237025	121.0
OE5	5.71334437581	123.0
WT7	5.72072507766	122.0
OE7	5.32340817734	107.0
WT9	5.21922303686	115.0
OE1	5.55140084177	112.0
OE8	5.68619852314	115.0
OE9	5.51556063113	116.0
OE3	5.19662212347	101.0
