	shannon	observed_otus
KO6	5.96890152163	155.0
WT8	4.78788953773	103.0
KO2	6.03678342156	154.0
KO5	5.85360137535	145.0
OE2	5.39877145533	117.0
WT1	5.27465748614	134.0
WT2	5.66703813014	151.0
WT4	5.64417255695	135.0
KO7	5.70131613215	136.0
KO3	4.33656992381	100.0
WT6	5.5534726631	134.0
OE4	5.69965134734	137.0
KO9	5.81696878992	140.0
WT3	5.63637689687	138.0
KO1	5.4664639535	125.0
KO4	5.78806403735	141.0
WT5	5.27338254626	122.0
KO8	5.68355499933	133.0
OE6	5.56218250855	125.0
OE5	5.61049705558	136.0
WT7	5.97596782741	151.0
OE7	5.37777115074	121.0
WT9	5.34470167445	132.0
OE1	5.57826838106	119.0
OE8	5.62885019405	123.0
OE9	5.57307569299	126.0
OE3	5.27502742347	119.0
