	shannon	observed_otus
KO6	6.24418975137	245.0
WT8	4.99802436657	187.0
KO2	6.09401173466	243.0
KO5	6.12272976331	259.0
OE2	5.66513592061	215.0
WT1	5.28534734521	221.0
WT2	5.94560430292	249.0
WT4	5.95591706263	256.0
KO7	5.91709540483	231.0
KO3	4.67339795293	187.0
WT6	5.68783600102	225.0
OE4	5.67434669478	221.0
KO9	5.89995339122	233.0
WT3	5.91760407343	248.0
KO1	5.79742386277	226.0
KO4	5.7233942865	215.0
WT5	5.5886859344	217.0
KO8	5.85832007912	209.0
OE6	5.71712618963	207.0
OE5	5.83325458842	222.0
WT7	6.06787345327	242.0
OE7	5.69622110687	212.0
WT9	5.47696749903	233.0
OE1	5.72942998974	203.0
OE8	5.90432521896	221.0
OE9	5.73278701008	206.0
OE3	5.49332536292	205.0
