	shannon	observed_otus
KO6	6.25118578121	255.0
WT8	4.95827887674	185.0
KO2	6.16343118912	270.0
KO5	6.20281292766	284.0
OE2	5.74467249224	236.0
WT1	5.38474408779	239.0
WT2	5.87862945263	261.0
WT4	5.97631789162	261.0
KO7	5.84188006049	234.0
KO3	4.73491311216	194.0
WT6	5.77527783905	232.0
OE4	5.73470194642	228.0
KO9	5.94794526095	236.0
WT3	5.95030196824	244.0
KO1	5.83385041732	227.0
KO4	5.78819938087	222.0
WT5	5.57132066777	223.0
KO8	5.82813209739	232.0
OE6	5.80268401438	229.0
OE5	5.79738754061	210.0
WT7	6.11359810473	258.0
OE7	5.5497903663	189.0
WT9	5.53286289867	228.0
OE1	5.85413227339	224.0
OE8	5.9422046699	233.0
OE9	5.84514397466	223.0
OE3	5.48820021955	214.0
