	shannon	observed_otus
KO6	6.34361231427	285.0
WT8	5.00587385	225.0
KO2	6.25525961397	311.0
KO5	6.15414746129	294.0
OE2	5.73388160638	264.0
WT1	5.47385896984	262.0
WT2	5.89077203362	294.0
WT4	5.92519077399	287.0
KO7	5.89309209627	258.0
KO3	4.7072653381	229.0
WT6	5.81893490995	266.0
KO9	5.97503173488	270.0
WT3	6.02537937682	264.0
KO1	5.76134096081	267.0
KO4	6.00278995509	280.0
WT5	5.53872760999	235.0
KO8	5.87920197835	269.0
OE6	5.68089855764	237.0
OE5	5.84620958288	249.0
WT7	6.08862861063	292.0
OE7	5.67216572848	238.0
WT9	5.47658631759	257.0
OE1	5.86420776644	246.0
OE8	5.89548063567	250.0
OE9	5.86377074519	251.0
