	shannon	observed_otus
KO6	6.36066571108	301.0
WT8	5.09728063186	253.0
KO2	6.20124551998	311.0
KO5	6.10208757499	295.0
OE2	5.73917173273	276.0
WT1	5.41602907674	275.0
WT2	6.0330338824	308.0
WT4	5.98291146905	319.0
KO7	5.99673158484	289.0
KO3	4.89523310455	247.0
WT6	5.77430417894	274.0
KO9	6.09548855684	277.0
WT3	5.98552143793	293.0
KO1	5.79381487674	265.0
KO4	5.96015848471	290.0
WT5	5.69517771824	277.0
KO8	5.9169917964	269.0
OE6	5.69257109739	249.0
OE5	5.86017337482	257.0
WT7	6.10528257143	288.0
OE7	5.67413846746	244.0
WT9	5.58189103983	278.0
OE1	5.8828663287	264.0
OE8	5.93102296666	259.0
OE9	5.83260888024	260.0
