	shannon	observed_otus
KO6	6.14351933627	237.0
WT8	5.07448163564	182.0
KO2	6.14679162612	240.0
KO5	6.024753055	230.0
OE2	5.71247756863	209.0
WT1	5.33835915117	206.0
WT2	5.7329974224	217.0
WT4	5.87747610269	229.0
KO7	5.81793047961	209.0
KO3	4.94525511996	188.0
WT6	5.73841056982	211.0
OE4	5.68177888365	208.0
KO9	5.92367308528	208.0
WT3	5.96042698783	219.0
KO1	5.8026859033	213.0
KO4	5.86508626137	221.0
WT5	5.62868674122	204.0
KO8	5.8097255372	217.0
OE6	5.60136170066	192.0
OE5	5.71345822556	198.0
WT7	6.04189046047	226.0
OE7	5.62760890425	193.0
WT9	5.49748628769	208.0
OE1	5.73811563407	192.0
OE8	5.85035528671	200.0
OE9	5.85641092429	206.0
OE3	5.52523409754	196.0
