	shannon	observed_otus
KO6	6.25087478015	233.0
WT8	5.14245871767	187.0
KO2	6.12599682202	235.0
KO5	6.02834941389	234.0
OE2	5.68311020224	205.0
WT1	5.30805745949	219.0
WT2	5.79904425969	214.0
WT4	5.85410255921	227.0
KO7	5.84930722047	209.0
KO3	4.80936317057	185.0
WT6	5.67930140278	210.0
OE4	5.69418771813	203.0
KO9	5.87585931879	199.0
WT3	5.89804368691	211.0
KO1	5.70997410884	209.0
KO4	5.83838025156	226.0
WT5	5.61846949288	207.0
KO8	5.86106288188	205.0
OE6	5.5965115924	181.0
OE5	5.76978897899	206.0
WT7	6.00111648018	222.0
OE7	5.67360250712	213.0
WT9	5.47952655687	206.0
OE1	5.73722517205	192.0
OE8	5.79660846646	195.0
OE9	5.79535469628	196.0
OE3	5.46086541749	190.0
