	shannon	observed_otus
KO6	6.31309759345	281.0
WT8	5.08507532912	226.0
KO2	6.11134215758	286.0
KO5	6.0413988294	271.0
OE2	5.7705137036	257.0
WT1	5.4165028583	265.0
WT2	5.90115080103	277.0
WT4	5.92893964353	280.0
KO7	5.95773502968	265.0
KO3	4.83308305377	228.0
WT6	5.79925315163	273.0
KO9	6.02785465154	259.0
WT3	6.02523456917	275.0
KO1	5.89041250684	276.0
KO4	5.89794980117	268.0
WT5	5.61356772135	247.0
KO8	5.89583776755	250.0
OE6	5.71153949706	236.0
OE5	5.78573812169	240.0
WT7	6.06667705399	257.0
OE7	5.60241112033	229.0
WT9	5.48984661419	255.0
OE1	5.86904426565	240.0
OE8	5.89910455878	242.0
OE9	5.81072408091	225.0
