	shannon	observed_otus
KO6	6.15477189018	223.0
WT8	5.05613012707	202.0
KO2	6.03123945578	223.0
KO5	6.06983225488	239.0
OE2	5.63563874203	205.0
WT1	5.32528957669	213.0
WT2	5.85589822659	237.0
WT4	5.8232389615	225.0
KO7	5.94101286465	227.0
KO3	4.75393688816	190.0
WT6	5.73505396922	204.0
OE4	5.6773304196	205.0
KO9	5.92172063761	218.0
WT3	5.83985120353	218.0
KO1	5.7252137194	213.0
KO4	5.76364668803	206.0
WT5	5.44141931501	195.0
KO8	5.79600335946	206.0
OE6	5.66251446232	192.0
OE5	5.74168338293	211.0
WT7	6.01570679825	225.0
OE7	5.55585046807	183.0
WT9	5.4569674055	211.0
OE1	5.82159587989	192.0
OE8	5.8497451153	198.0
OE9	5.68565640142	188.0
OE3	5.45469080705	187.0
