	shannon	observed_otus
KO6	6.28783154329	280.0
WT8	5.10460322744	226.0
KO2	6.13642143811	287.0
KO5	6.05672057199	277.0
OE2	5.73074845536	261.0
WT1	5.42739649296	260.0
WT2	5.9407070859	289.0
WT4	5.9869601255	290.0
KO7	6.0021388217	282.0
KO3	4.84883604667	228.0
WT6	5.87468908202	272.0
KO9	6.06661332306	279.0
WT3	5.99364918058	264.0
KO1	5.83653880352	270.0
KO4	5.91063882729	265.0
WT5	5.67571209807	257.0
KO8	5.89961500571	260.0
OE6	5.6257835437	229.0
OE5	5.82476484525	247.0
WT7	6.11462095843	266.0
OE7	5.65983036197	232.0
WT9	5.63419275951	254.0
OE1	5.88497805751	254.0
OE8	5.90459084707	244.0
OE9	5.80342129713	239.0
