	shannon	observed_otus
KO6	6.31916255942	303.0
WT8	5.06204769003	226.0
KO2	6.18633654107	294.0
KO5	6.03728194997	281.0
OE2	5.72672224267	259.0
WT1	5.40525296279	259.0
WT2	5.97524502571	289.0
WT4	6.04610358594	306.0
KO7	5.94350429445	282.0
KO3	4.84090872089	237.0
WT6	5.84245818442	285.0
KO9	6.08749919524	285.0
WT3	5.9468631986	288.0
KO1	5.84396968477	270.0
KO4	5.89456434246	280.0
WT5	5.58029011369	255.0
KO8	5.88407249589	251.0
OE6	5.73477103504	248.0
OE5	5.83417180519	253.0
WT7	6.12273329215	283.0
OE7	5.71086989222	250.0
WT9	5.43824936651	259.0
OE1	5.84891000045	254.0
OE8	5.89365691126	248.0
OE9	5.84364962365	251.0
