	shannon	observed_otus
KO6	5.80906832769	126.0
WT8	4.99997058111	108.0
KO2	5.69647241322	133.0
KO5	6.01604858592	150.0
OE2	5.60374084675	117.0
WT1	5.14374466507	120.0
WT2	5.54990976724	136.0
WT4	5.62870477149	128.0
KO7	5.67958034833	128.0
KO3	4.48184764424	102.0
WT6	5.41700033668	113.0
OE4	5.42536348964	114.0
KO9	5.74775483452	124.0
WT3	5.81880163478	134.0
KO1	5.60473486662	123.0
KO4	5.52836572261	120.0
WT5	5.37676741723	125.0
KO8	5.58180594955	127.0
OE6	5.4568826719	115.0
OE5	5.62911322405	122.0
WT7	5.83877096237	123.0
OE7	5.44026119539	105.0
WT9	5.09086096549	99.0
OE1	5.65506098793	110.0
OE8	5.67131669474	118.0
OE9	5.71187360403	123.0
OE3	5.31220509887	111.0
