	shannon	observed_otus
KO6	6.02658869571	162.0
WT8	4.87226575012	123.0
KO2	5.85829546596	163.0
KO5	5.99900382376	167.0
OE2	5.51449167653	145.0
WT1	5.1996981019	156.0
WT2	5.80787695212	168.0
WT4	5.585307517	152.0
KO7	5.66496813323	152.0
KO3	4.65653928899	136.0
WT6	5.71801714727	154.0
OE4	5.60351739137	148.0
KO9	5.85875995734	162.0
WT3	5.88367766896	174.0
KO1	5.69718586385	160.0
KO4	5.71412291694	151.0
WT5	5.36128366616	140.0
KO8	5.70134638348	151.0
OE6	5.40750576681	130.0
OE5	5.65973577529	153.0
WT7	5.99182413863	169.0
OE7	5.47790729338	140.0
WT9	5.42837451335	149.0
OE1	5.70510292449	145.0
OE8	5.74903756241	152.0
OE9	5.61884645039	137.0
OE3	5.28166126149	138.0
