	shannon	observed_otus
KO6	6.2107569754	244.0
WT8	4.97733862293	202.0
KO2	6.1295763156	259.0
KO5	5.92988377407	240.0
OE2	5.68576796054	218.0
WT1	5.3764599748	239.0
WT2	5.86354484925	239.0
WT4	5.9769991766	261.0
KO7	5.92570220346	238.0
KO3	4.72166233356	204.0
WT6	5.80113397969	229.0
OE4	5.69783133866	224.0
KO9	5.97514405982	238.0
WT3	6.0592845917	248.0
KO1	5.79358058678	235.0
KO4	5.91687792481	228.0
WT5	5.50516897347	218.0
KO8	5.78458092691	224.0
OE6	5.65699510203	196.0
OE5	5.85523015394	224.0
WT7	6.01851606214	246.0
OE7	5.64935780866	212.0
WT9	5.37515726292	214.0
OE1	5.7810898891	215.0
OE8	5.87589535816	221.0
OE9	5.82558508411	217.0
OE3	5.51009080122	199.0
