	shannon	observed_otus
KO6	6.28887543066	289.0
WT8	5.17760328146	251.0
KO2	6.16027846947	308.0
KO5	6.18185868907	300.0
OE2	5.75206850941	267.0
WT1	5.45183935872	266.0
WT2	5.89786623465	294.0
WT4	6.04780109108	304.0
KO7	5.93294385589	272.0
KO3	4.87923205038	233.0
WT6	5.76124384775	262.0
KO9	6.10183372673	284.0
WT3	6.10231089063	299.0
KO1	5.8356439665	268.0
KO4	5.96626068613	276.0
WT5	5.62361274513	258.0
KO8	5.83748653661	254.0
OE6	5.71742128218	239.0
OE5	5.82913190837	254.0
WT7	6.08980113926	287.0
OE7	5.65729716022	241.0
WT9	5.5163772458	254.0
OE1	5.89822972957	258.0
OE8	5.93537287742	258.0
OE9	5.86561263766	256.0
