	shannon	observed_otus
KO6	6.16649436835	207.0
WT8	5.04840002706	164.0
KO2	6.10394557685	211.0
KO5	5.98029878877	208.0
OE2	5.6169592788	175.0
WT1	5.39614371533	182.0
WT2	5.84823740471	201.0
WT4	5.92271483434	209.0
KO7	5.91024016261	193.0
KO3	4.65747512271	170.0
WT6	5.75262416416	189.0
OE4	5.66914616718	188.0
KO9	5.97327246449	196.0
WT3	5.76376835754	179.0
KO1	5.76355899695	188.0
KO4	5.8052121024	195.0
WT5	5.60762175982	187.0
KO8	5.83908784451	182.0
OE6	5.7449374365	179.0
OE5	5.763097911	177.0
WT7	6.0357453269	211.0
OE7	5.58366657139	163.0
WT9	5.35201876499	177.0
OE1	5.77233335683	177.0
OE8	5.82510079135	178.0
OE9	5.66161628978	169.0
OE3	5.49807033918	173.0
