	shannon	observed_otus
KO6	6.25776505712	270.0
WT8	5.03088097159	223.0
KO2	6.06411128764	275.0
KO5	6.15963917597	276.0
OE2	5.72329446114	250.0
WT1	5.32950534187	242.0
WT2	5.91531232709	288.0
WT4	5.96294885153	284.0
KO7	5.97326004468	266.0
KO3	4.86641295704	225.0
WT6	5.87940565972	266.0
KO9	5.9063003759	242.0
WT3	5.9692891482	275.0
KO1	5.76684765285	263.0
KO4	5.88215404036	260.0
WT5	5.61919995753	254.0
KO8	5.87971000425	263.0
OE6	5.67753735469	231.0
OE5	5.8054579093	246.0
WT7	6.0298416241	264.0
OE7	5.60858730754	225.0
WT9	5.50973385266	260.0
OE1	5.85419014987	237.0
OE8	5.93781555828	245.0
OE9	5.77143443949	239.0
