	shannon	observed_otus
KO6	6.34095058076	285.0
WT8	5.08537122786	232.0
KO2	6.19693331749	288.0
KO5	6.1095663546	277.0
OE2	5.69112570816	250.0
WT1	5.42546176364	259.0
WT2	5.90459838659	278.0
WT4	6.01428104206	284.0
KO7	6.02045423115	269.0
KO3	4.92193091894	231.0
WT6	5.76202316729	254.0
KO9	6.0624861354	273.0
WT3	5.97821667931	276.0
KO1	5.88406716704	272.0
KO4	5.97308989627	274.0
WT5	5.66841422779	255.0
KO8	5.84076796887	250.0
OE6	5.70342157323	233.0
OE5	5.81801344384	248.0
WT7	6.12877883467	279.0
OE7	5.72498878567	230.0
WT9	5.43023840183	250.0
OE1	5.85377292213	245.0
OE8	5.919020574	236.0
OE9	5.79190280832	226.0
