	shannon	observed_otus
KO6	6.03906688463	123.0
WT8	4.81581847661	87.0
KO2	5.58424203711	118.0
KO5	5.75154475616	114.0
OE2	5.51938928727	105.0
WT1	5.06979771085	102.0
WT2	5.68615315884	124.0
WT4	5.67015153174	125.0
KO7	5.6587998873	109.0
KO3	4.46949542015	89.0
WT6	5.52895327544	109.0
OE4	5.35748174005	102.0
KO9	5.7326589134	118.0
WT3	5.63174684189	121.0
KO1	5.33997847293	107.0
KO4	5.53442032943	109.0
WT5	5.12153299657	108.0
KO8	5.58921241083	108.0
OE6	5.35168564305	100.0
OE5	5.49776828727	97.0
WT7	5.76342818617	108.0
OE7	5.34721468852	99.0
WT9	5.13175919066	89.0
OE1	5.52931322673	101.0
OE8	5.54439927321	100.0
OE9	5.40673758997	95.0
OE3	5.16486668434	93.0
