	shannon	observed_otus
KO6	6.32755905662	269.0
WT8	5.08753459886	215.0
KO2	6.1357162777	270.0
KO5	6.1534876111	269.0
OE2	5.68981848717	242.0
WT1	5.33734674073	256.0
WT2	5.97795626403	271.0
WT4	6.02244325763	273.0
KO7	5.89720220989	248.0
KO3	4.84462015858	222.0
WT6	5.8545543372	254.0
KO9	5.9843067841	254.0
WT3	5.98660965148	267.0
KO1	5.82684390314	248.0
KO4	5.86992919671	267.0
WT5	5.53324672927	232.0
KO8	5.88353881744	256.0
OE6	5.7353861458	237.0
OE5	5.88649020434	249.0
WT7	6.04496906248	262.0
OE7	5.67300020228	230.0
WT9	5.53577945702	254.0
OE1	5.92323017103	239.0
OE8	5.91723852243	243.0
OE9	5.86754633938	238.0
