	shannon	observed_otus
KO6	6.23464312789	203.0
WT8	4.95583723115	145.0
KO2	6.01366686628	196.0
KO5	5.96957571846	184.0
OE2	5.52597574927	159.0
WT1	5.39540277448	170.0
WT2	5.70440759841	185.0
WT4	5.91253405492	198.0
KO7	5.79380738868	177.0
KO3	4.70992730196	155.0
WT6	5.57356286017	172.0
OE4	5.54998075748	166.0
KO9	5.92133909637	181.0
WT3	5.84247590747	176.0
KO1	5.63481485505	178.0
KO4	5.86906188668	178.0
WT5	5.33525270978	156.0
KO8	5.71543554447	164.0
OE6	5.41897665517	151.0
OE5	5.64295196588	161.0
WT7	5.99638895999	184.0
OE7	5.48502681009	150.0
WT9	5.31666500735	149.0
OE1	5.6778079241	158.0
OE8	5.7698332254	173.0
OE9	5.663076075	156.0
OE3	5.41801458762	153.0
