	shannon	observed_otus
KO6	6.37939002016	309.0
WT8	5.09761074536	250.0
KO2	6.14956111571	314.0
KO5	6.16382705133	300.0
OE2	5.72817726869	272.0
WT1	5.48578958994	284.0
WT2	6.00827063336	312.0
WT4	6.04121658148	309.0
KO7	5.93684584132	276.0
KO3	4.88252726903	244.0
WT6	5.76081717006	269.0
KO9	6.01371808245	276.0
WT3	5.99144430416	290.0
KO1	5.81469086065	269.0
KO4	5.92374432244	280.0
WT5	5.65417079223	262.0
KO8	5.90133294621	270.0
OE6	5.73531956388	248.0
OE5	5.84146710246	257.0
WT7	6.1908503569	305.0
OE7	5.6548470266	236.0
WT9	5.55195600492	283.0
OE1	5.85962923962	257.0
OE8	5.92240117986	259.0
OE9	5.81430968538	251.0
