	shannon	observed_otus
KO6	6.20074936838	232.0
WT8	4.99317495055	187.0
KO2	6.25809832247	260.0
KO5	6.05476380809	241.0
OE2	5.65858782097	207.0
WT1	5.3519681965	211.0
WT2	5.92655113144	249.0
WT4	6.01956016482	243.0
KO7	5.93497464658	230.0
KO3	4.75158845573	201.0
WT6	5.7441343165	216.0
OE4	5.64486161814	206.0
KO9	5.88049165655	217.0
WT3	5.94261504074	218.0
KO1	5.6973409829	214.0
KO4	5.80644328469	227.0
WT5	5.44676227326	211.0
KO8	5.78778479953	218.0
OE6	5.70909909608	197.0
OE5	5.79272432261	210.0
WT7	6.01389098115	236.0
OE7	5.657470166	201.0
WT9	5.35309047462	203.0
OE1	5.78039669523	197.0
OE8	5.81008395114	203.0
OE9	5.75490611422	203.0
OE3	5.50239961791	197.0
