	shannon	observed_otus
KO6	5.79646162616	102.0
WT8	4.73849667936	74.0
KO2	5.72584831231	101.0
KO5	5.46884362952	87.0
OE2	5.3482547687	89.0
WT1	4.87574165142	94.0
WT2	5.61113792323	110.0
WT4	5.50667144574	98.0
KO7	5.44393312739	91.0
KO3	4.28949596636	69.0
WT6	5.23347127276	85.0
OE4	5.1429016728	79.0
KO9	5.50749242535	91.0
WT3	5.78893238912	107.0
KO1	5.28000402779	83.0
KO4	5.75090050495	102.0
WT5	5.45945440165	101.0
KO8	5.56325947589	98.0
OE6	5.16530408641	78.0
OE5	5.21059355161	87.0
WT7	5.64497716692	101.0
OE7	5.46261936475	90.0
WT9	5.29031023838	94.0
OE1	5.41810793335	87.0
OE8	5.31209013602	85.0
OE9	5.39337393139	91.0
OE3	5.14527402453	87.0
