	shannon	observed_otus
KO6	6.21588468467	214.0
WT8	4.87879520831	144.0
KO2	5.95468909409	196.0
KO5	6.02998341164	202.0
OE2	5.57024101719	180.0
WT1	5.28008896576	190.0
WT2	5.84544030521	206.0
WT4	5.92058344375	209.0
KO7	5.83319066491	196.0
KO3	4.78825208875	167.0
WT6	5.76983579969	187.0
OE4	5.51294568541	165.0
KO9	5.89051567144	196.0
WT3	5.83330302169	201.0
KO1	5.61113652181	170.0
KO4	5.86428668405	185.0
WT5	5.57532907623	173.0
KO8	5.76399479517	187.0
OE6	5.64294517741	172.0
OE5	5.72096545963	179.0
WT7	5.95695704784	198.0
OE7	5.61340061111	171.0
WT9	5.4138881014	179.0
OE1	5.5902060836	156.0
OE8	5.85865435411	179.0
OE9	5.7541583703	186.0
OE3	5.40115014274	162.0
