	shannon	observed_otus
KO6	6.29918335513	275.0
WT8	5.04988777311	235.0
KO2	6.10303052111	291.0
KO5	6.1577214683	296.0
OE2	5.72839716067	265.0
WT1	5.37252018086	263.0
WT2	5.99337327019	319.0
WT4	5.96441438743	305.0
KO7	5.97623039444	277.0
KO3	4.8660671768	246.0
WT6	5.75881180375	273.0
KO9	5.95126149248	268.0
WT3	5.99571851099	297.0
KO1	5.86515565636	284.0
KO4	5.99782423996	284.0
WT5	5.6769283371	252.0
KO8	5.94480345557	273.0
OE6	5.75332131491	250.0
OE5	5.82784154952	254.0
WT7	6.12203199375	290.0
OE7	5.67093610182	253.0
WT9	5.49851230423	267.0
OE1	5.89924882873	265.0
OE8	5.93091047119	259.0
OE9	5.81377145684	247.0
