	shannon	observed_otus
KO6	6.2871055687	233.0
WT8	4.95549307298	183.0
KO2	5.98675316282	218.0
KO5	6.03526099265	222.0
OE2	5.61738682125	192.0
WT1	5.26767464658	204.0
WT2	5.94807644488	247.0
WT4	5.92384564113	220.0
KO7	5.80426805783	221.0
KO3	4.76784141173	180.0
WT6	5.7019893044	204.0
OE4	5.77099671237	210.0
KO9	5.86720415697	205.0
WT3	5.8626974893	222.0
KO1	5.69254873297	207.0
KO4	5.91986614282	226.0
WT5	5.53812655725	197.0
KO8	5.96372945289	212.0
OE6	5.62884484995	195.0
OE5	5.74385787411	187.0
WT7	6.00584177411	214.0
OE7	5.62225417041	190.0
WT9	5.39529417116	187.0
OE1	5.80354388782	193.0
OE8	5.79028325689	188.0
OE9	5.74157942357	190.0
OE3	5.43771735922	177.0
