	shannon	observed_otus
KO6	6.25156708974	242.0
WT8	5.05205346612	201.0
KO2	6.07564057873	237.0
KO5	6.06897148217	249.0
OE2	5.70811350675	209.0
WT1	5.32620139229	212.0
WT2	5.81694191557	242.0
WT4	5.88051504689	250.0
KO7	5.87528358088	230.0
KO3	4.79861279522	200.0
WT6	5.67527729975	208.0
OE4	5.72923733367	221.0
KO9	6.03351163438	227.0
WT3	5.85841055756	233.0
KO1	5.75170734367	220.0
KO4	5.8042345111	223.0
WT5	5.59952898394	207.0
KO8	5.86875614645	227.0
OE6	5.66593885616	208.0
OE5	5.64231199831	200.0
WT7	6.12524368282	248.0
OE7	5.61317477835	206.0
WT9	5.47289994461	204.0
OE1	5.86910076675	210.0
OE8	5.90543957023	216.0
OE9	5.73564580374	215.0
OE3	5.49424106805	197.0
