	shannon	observed_otus
KO6	5.92340318421	142.0
WT8	4.65549249034	104.0
KO2	5.8011821992	144.0
KO5	5.91625099171	151.0
OE2	5.33920703907	125.0
WT1	5.18860425658	115.0
WT2	5.60939844438	142.0
WT4	5.57918127059	138.0
KO7	5.63259267038	131.0
KO3	4.75116792299	114.0
WT6	5.66040370522	134.0
OE4	5.54073402698	126.0
KO9	5.80664248635	139.0
WT3	5.65538955485	134.0
KO1	5.56132154016	130.0
KO4	5.55522309289	128.0
WT5	5.21207152258	118.0
KO8	5.67675395766	133.0
OE6	5.56482643956	128.0
OE5	5.55246700939	129.0
WT7	5.91372718457	141.0
OE7	5.40499942227	120.0
WT9	5.02251631982	114.0
OE1	5.58388013604	126.0
OE8	5.61865411634	126.0
OE9	5.41666596929	118.0
OE3	5.22122735782	119.0
