	shannon	observed_otus
KO6	6.34080256956	207.0
WT8	5.02253021654	149.0
KO2	6.19233803516	195.0
KO5	6.09074566803	182.0
OE2	5.61990559783	171.0
WT1	5.3958484658	172.0
WT2	5.79590180523	188.0
WT4	5.77434939204	184.0
KO7	5.69406274897	169.0
KO3	4.55654281396	134.0
WT6	5.71516972674	165.0
OE4	5.63402496339	162.0
KO9	5.81536171525	168.0
WT3	5.7497915267	171.0
KO1	5.67415190495	171.0
KO4	5.75932619377	166.0
WT5	5.41957546628	163.0
KO8	5.81772322839	185.0
OE6	5.55225219729	157.0
OE5	5.71601768921	170.0
WT7	6.05588599409	174.0
OE7	5.56948307711	155.0
WT9	5.35335578666	169.0
OE1	5.61676046531	158.0
OE8	5.6690090465	160.0
OE9	5.58226570211	154.0
OE3	5.30656475399	153.0
