	shannon	observed_otus
KO6	6.35238026425	299.0
WT8	5.16381717236	252.0
KO2	6.15515959031	302.0
KO5	6.09497373894	299.0
OE2	5.72938144529	268.0
WT1	5.4884870433	293.0
WT2	5.96729535333	300.0
WT4	6.0751560221	316.0
KO7	5.94859147589	281.0
KO3	4.8181342063	245.0
WT6	5.77826071941	284.0
KO9	6.04839122822	289.0
WT3	6.01910796258	300.0
KO1	5.86587476937	289.0
KO4	6.0086637994	290.0
WT5	5.52502908204	257.0
KO8	5.8343428886	265.0
OE6	5.73339081196	251.0
OE5	5.89874985199	268.0
WT7	6.12303600129	307.0
OE7	5.73921381349	251.0
WT9	5.54234009586	268.0
OE1	5.86247637301	256.0
OE8	5.94139645699	259.0
OE9	5.86646470568	261.0
