	shannon	observed_otus
KO6	6.19027821058	245.0
WT8	5.06330951416	221.0
KO2	6.16498624634	279.0
KO5	6.09941195259	266.0
OE2	5.67971683979	243.0
WT1	5.35495189087	233.0
WT2	6.01212252891	275.0
WT4	5.97869593329	279.0
KO7	5.90839120223	250.0
KO3	4.85015729652	226.0
WT6	5.75656061779	242.0
OE4	5.74415967676	248.0
KO9	6.04370791614	262.0
WT3	5.97698990111	250.0
KO1	5.79116171828	247.0
KO4	5.87979513823	242.0
WT5	5.52929058466	234.0
KO8	5.92798460456	244.0
OE6	5.67207079666	222.0
OE5	5.82254901347	232.0
WT7	6.16494208582	266.0
OE7	5.65620569785	230.0
WT9	5.49803515187	237.0
OE1	5.86016774853	234.0
OE8	5.940671789	240.0
OE9	5.87017850194	231.0
OE3	5.52723389959	222.0
