	shannon	observed_otus
KO6	6.078274238	163.0
WT8	4.91404544846	125.0
KO2	5.95263960957	171.0
KO5	5.85313100039	164.0
OE2	5.56967180375	146.0
WT1	5.34363338771	164.0
WT2	5.58161470488	164.0
WT4	5.75211131296	170.0
KO7	5.68118910142	149.0
KO3	4.91187126523	142.0
WT6	5.61365148876	156.0
OE4	5.42691812916	143.0
KO9	5.7371134211	156.0
WT3	5.86952262789	165.0
KO1	5.83196833146	168.0
KO4	5.78078145558	161.0
WT5	5.30555983136	133.0
KO8	5.7113637	150.0
OE6	5.63911755407	143.0
OE5	5.6641644016	157.0
WT7	5.8827811943	166.0
OE7	5.38044990226	134.0
WT9	5.31575198889	140.0
OE1	5.71248789178	151.0
OE8	5.65075494876	141.0
OE9	5.73955057869	145.0
OE3	5.34689062941	138.0
