	shannon	observed_otus
KO6	6.3169609769	284.0
WT8	5.11885002697	236.0
KO2	6.14165973014	291.0
KO5	6.04760468286	285.0
OE2	5.71962395691	262.0
WT1	5.36531044786	250.0
WT2	5.86904032023	286.0
WT4	6.01408734547	307.0
KO7	5.97327820917	271.0
KO3	4.85307863786	229.0
WT6	5.76596106602	258.0
KO9	6.02910464377	269.0
WT3	6.04884093494	280.0
KO1	5.81577971115	266.0
KO4	5.9725236805	263.0
WT5	5.63488844441	236.0
KO8	5.85102695046	240.0
OE6	5.72839510455	231.0
OE5	5.83309134738	253.0
WT7	6.17721147552	300.0
OE7	5.61409382739	237.0
WT9	5.61118889525	274.0
OE1	5.85515274992	246.0
OE8	5.94232972176	249.0
OE9	5.81096334415	246.0
