	shannon	observed_otus
KO6	6.23992259745	272.0
WT8	5.02033410727	209.0
KO2	6.19779943844	276.0
KO5	6.04015726708	264.0
OE2	5.72187107393	239.0
WT1	5.42683024155	243.0
WT2	5.85457419628	270.0
WT4	5.96220722634	280.0
KO7	5.93155083951	263.0
KO3	4.80440322659	217.0
WT6	5.78346662326	243.0
KO9	6.03626360178	261.0
WT3	6.02837772089	276.0
KO1	5.83533710133	260.0
KO4	5.87111617551	248.0
WT5	5.63598055404	236.0
KO8	5.86568195448	249.0
OE6	5.71575898954	228.0
OE5	5.82886198258	249.0
WT7	6.10418700028	263.0
OE7	5.63233141276	230.0
WT9	5.47832102577	233.0
OE1	5.82181139773	232.0
OE8	5.86530764069	233.0
OE9	5.7905240345	230.0
