	shannon	observed_otus
KO6	5.88764087041	96.0
WT8	4.57449800016	55.0
KO2	5.25567971193	73.0
KO5	5.56026078148	80.0
OE2	5.1789185419	66.0
WT1	4.84458534224	69.0
WT2	5.44064747883	83.0
WT4	5.33558560941	77.0
KO7	5.18645222937	67.0
KO3	4.30363855034	51.0
WT6	5.11199775829	71.0
OE4	5.32363833269	74.0
KO9	5.41322230159	75.0
WT3	4.98881847457	65.0
KO1	5.27511749016	75.0
KO4	5.22957964435	73.0
WT5	4.8657118494	63.0
KO8	5.1125388007	65.0
OE6	5.18092033953	70.0
OE5	5.23874296209	72.0
WT7	5.43085135046	71.0
OE7	5.45244128474	75.0
WT9	5.04606202197	70.0
OE1	5.30266291726	71.0
OE8	5.36571232929	76.0
OE9	5.1199909734	73.0
OE3	4.92162368699	64.0
